fips,name,state,state_full,twitter,twitterYN,twitterNotes,twitter_active_COVID,twitter_active_last60,facebookYN,facebookNotes,notes,district,user_id,tweet,date,time,link,year,month,day
48223,Hopkins County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48225,Houston County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48227,Howard County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48229,Hudspeth County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48231,Hunt County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48233,Hutchinson County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48235,Irion County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48237,Jack County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48239,Jackson County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48241,Jasper County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48243,Jeff Davis County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48245,Jefferson County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48247,Jim Hogg County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48249,Jim Wells County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48251,Johnson County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48253,Jones County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48255,Karnes County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48257,Kaufman County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48259,Kendall County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48261,Kenedy County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48263,Kent County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48265,Kerr County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48267,Kimble County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48269,King County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48271,Kinney County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48273,Kleberg County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48275,Knox County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48277,Lamar County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48279,Lamb County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48281,Lampasas County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48283,La Salle County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48285,Lavaca County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48287,Lee County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48289,Leon County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48291,Liberty County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48293,Limestone County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48295,Lipscomb County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48297,Live Oak County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48299,Llano County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48301,Loving County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48303,Lubbock County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48305,Lynn County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48307,McCulloch County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48309,McLennan County,TX,Texas,wacohealthdept,1,NA,Yes,Yes,NA,NA,NA,NA,237028256,COVID-19 booster updates: everyone ages 18 and older is now eligible for a booster shot. The Health District offers all 3 vaccines.  https://t.co/b4sgF38OIZ  https://t.co/fx4tdeSUCg,11/24/2021,17:00:37,https://twitter.com/wacohealthdept/status/1463628649232482309,2021,11,24
48311,McMullen County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48313,Madison County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48315,Marion County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48317,Martin County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48319,Mason County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48321,Matagorda County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48323,Maverick County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48325,Medina County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48327,Menard County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48329,Midland County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48331,Milam County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48333,Mills County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48335,Mitchell County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48337,Montague County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48339,Montgomery County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48341,Moore County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48343,Morris County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48345,Motley County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48347,Nacogdoches County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48349,Navarro County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48351,Newton County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48353,Nolan County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48355,Nueces County,TX,Texas,ccpublichealth,1,NA,Yes,Yes,NA,NA,NA,NA,47453990,"Today's update on COVID-19 in @NuecesCo: 82 cases (10 reported by the State [historic data] and 72 reported to the Health District). Of the 82, 21 are confirmed positives, 28 are probable positives and 33 are suspect positives. 👉 Learn More:  https://t.co/o1u7nYxY0d #NuecesKnows  https://t.co/NVzGAdTxsq",11/24/2021,17:47:48,https://twitter.com/ccpublichealth/status/1463640522392838147,2021,11,24
48357,Ochiltree County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48359,Oldham County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48361,Orange County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48363,Palo Pinto County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48365,Panola County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48367,Parker County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48369,Parmer County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48371,Pecos County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48373,Polk County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48375,Potter County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48377,Presidio County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48379,Rains County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48381,Randall County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48383,Reagan County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48385,Real County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48387,Red River County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48389,Reeves County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48391,Refugio County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48393,Roberts County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48395,Robertson County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48397,Rockwall County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48399,Runnels County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48401,Rusk County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48403,Sabine County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48405,San Augustine County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48407,San Jacinto County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48409,San Patricio County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48411,San Saba County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48413,Schleicher County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48415,Scurry County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48417,Shackelford County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48419,Shelby County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48421,Sherman County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48423,Smith County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48425,Somervell County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48427,Starr County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48429,Stephens County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48431,Sterling County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48433,Stonewall County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48435,Sutton County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48437,Swisher County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48439,Tarrant County,TX,Texas,tcphtweets,1,NA,Yes,Yes,NA,NA,NA,NA,3060489966,"Can a flu shot give you flu? No, the flu vaccines given with a flu shot are made with either inactivated (killed) viruses, or with only a single protein from the flu virus. The nasal spray vaccine contains live viruses that are weakened so that they will not cause illness.",11/20/2021,18:30:00,https://twitter.com/TCPHtweets/status/1462201591533088771,2021,11,20
48441,Taylor County,TX,Texas,abilenehealth,1,NA,Yes,Yes,NA,NA,NA,NA,2239805246,For more tips like these visit  https://t.co/oQ9TMt3aOB  #HealthyHabits #TipTuesday #GoodFoodGoodMoves  https://t.co/OEtraZJp64,11/22/2021,9:30:10,https://twitter.com/AbileneHealth/status/1462790514210713603,2021,11,22
48443,Terrell County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48445,Terry County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48447,Throckmorton County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48449,Titus County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48451,Tom Green County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48453,Travis County,TX,Texas,traviscountyhhs,1,NA,Yes,Yes,NA,NA,NA,NA,3145676539,"All Travis County HHS offices and Community Centers will be closed Thursday, November 25th and Friday, November 26th. Happy Thanksgiving!! 🍁🦃 #givethanks #HappyThanksgiving2021  https://t.co/eehlQt181m",11/24/2021,10:49:37,https://twitter.com/TravisCountyHHS/status/1463535283975172098,2021,11,24
48455,Trinity County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48457,Tyler County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48459,Upshur County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48461,Upton County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48463,Uvalde County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48465,Val Verde County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48467,Van Zandt County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48469,Victoria County,TX,Texas,publiccounty,1,NA,No,No,NA,NA,NA,NA,1.02E+18,Open Forum for Quality Improvement (QI) and Innovation  https://t.co/pzHbxK59fG #publichealth via @NNPHI_ORG,10/23/2018,14:58:31,https://twitter.com/PublicCounty/status/1054809309970722818,2018,10,23
48471,Walker County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48473,Waller County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48475,Ward County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48477,Washington County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48479,Webb County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48481,Wharton County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48483,Wheeler County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48485,Wichita County,TX,Texas,wfwcphd,1,DoubleCheck,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48487,Wilbarger County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48489,Willacy County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48491,Williamson County,TX,Texas,wcchd,1,NA,Yes,Yes,NA,NA,NA,NA,329751703,WCCHD has released the 11/24/21 COVID-19 Update -  https://t.co/DgBCnrabuz  https://t.co/xL5DaTmVjC,11/24/2021,18:04:27,https://twitter.com/WCCHD/status/1463644711567114251,2021,11,24
48493,Wilson County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48495,Winkler County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48497,Wise County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48499,Wood County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48501,Yoakum County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48503,Young County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48505,Zapata County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48507,Zavala County,TX,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49001,Beaver County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49003,Box Elder County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49005,Cache County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49007,Carbon County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49009,Daggett County,UT,Utah,trico_health,1,NA,Yes,Yes,NA,NA,NA,Tri-County Health Department - Utah,2492160103,"TriCounty Health Department will be closed November 25 and 26, 2021, in observance of Thanksgiving.  TCHD will open again at 7:30 a.m. on Monday November 29, 2021.  https://t.co/tiViBPWyX8",11/24/2021,8:44:01,https://twitter.com/TriCo_Health/status/1463503674156924928,2021,11,24
49011,Davis County,UT,Utah,daviscountyhlth,1,NA,Yes,Yes,NA,NA,NA,NA,253631366,The Davis County Health Department wishes you all a safe and healthy Thanksgiving holiday!  https://t.co/SamStd4mzf,11/24/2021,16:44:12,https://twitter.com/DavisCountyHlth/status/1463624516513386500,2021,11,24
49013,Duchesne County,UT,Utah,trico_health,1,NA,Yes,Yes,NA,NA,NA,Tri-County Health Department - Utah,2492160103,"TriCounty Health Department will be closed November 25 and 26, 2021, in observance of Thanksgiving.  TCHD will open again at 7:30 a.m. on Monday November 29, 2021.  https://t.co/tiViBPWyX8",11/24/2021,8:44:01,https://twitter.com/TriCo_Health/status/1463503674156924928,2021,11,24
49015,Emery County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49017,Garfield County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49019,Grand County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49021,Iron County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49023,Juab County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49025,Kane County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49027,Millard County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49029,Morgan County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49031,Piute County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49033,Rich County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49035,Salt Lake County,UT,Utah,saltlakehealth,1,NA,Yes,Yes,NA,NA,NA,NA,16633440,"In addition to the resource below, you can visit  https://t.co/EoRVwJORoK to find food sites near you with holiday food services.",11/23/2021,13:02:54,https://twitter.com/SaltLakeHealth/status/1463206436675092480,2021,11,23
49037,San Juan County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,Sanpete County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,Sevier County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,Summit County,UT,Utah,summitcountyhd,1,NA,Yes,Yes,NA,NA,NA,NA,7.83E+17,"We encourage individuals who are interested in receiving a booster shot to check with their local pharmacies. For a list of complete locations, please visit:  https://t.co/M0pxdZ1vdt.",11/18/2021,15:33:13,https://twitter.com/SummitCountyHD/status/1461432325695098880,2021,11,18
49045,Tooele County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,Uintah County,UT,Utah,trico_health,1,NA,Yes,Yes,NA,NA,NA,Tri-County Health Department - Utah,2492160103,"TriCounty Health Department will be closed November 25 and 26, 2021, in observance of Thanksgiving.  TCHD will open again at 7:30 a.m. on Monday November 29, 2021.  https://t.co/tiViBPWyX8",11/24/2021,8:44:01,https://twitter.com/TriCo_Health/status/1463503674156924928,2021,11,24
49049,Utah County,UT,Utah,uchd,1,NA,Yes,Yes,NA,NA,NA,NA,21318795,"Utah County COVID-19 Help Line 801-851-HELP (4357) M-F, 8:30-4.  https://t.co/AA2tkW67vc",11/24/2021,15:00:13,https://twitter.com/UCHD/status/1463598351274885122,2021,11,24
49051,Wasatch County,UT,Utah,wasatchcountyhd,1,NA,Yes,No,NA,NA,NA,NA,472223089,The Wasatch County Health Department has issued a Warning Advisory for harmful algae at Strawberry Reservoir. Test results on a sample from the reservoir came back above warning level thresholds. Strawberry Reservoir remains open for recreation.  https://t.co/tywcP7ay2g,9/22/2020,17:25:28,https://twitter.com/WasatchCountyHD/status/1308517796612104192,2020,9,22
49053,Washington County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49055,Wayne County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49057,Weber County,UT,Utah,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50001,Addison County,VT,Vermont,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50003,Bennington County,VT,Vermont,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50005,Caledonia County,VT,Vermont,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50007,Chittenden County,VT,Vermont,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50009,Essex County,VT,Vermont,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50011,Franklin County,VT,Vermont,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50013,Grand Isle County,VT,Vermont,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50015,Lamoille County,VT,Vermont,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50017,Orange County,VT,Vermont,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50019,Orleans County,VT,Vermont,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50021,Rutland County,VT,Vermont,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50023,Washington County,VT,Vermont,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50025,Windham County,VT,Vermont,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
